Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered
52901,3166,685,97,33,9999,0,418,0,4308,4,2,1478,441,2000,1,1,28,72,40,0,0,73,3,0,1440,1584,5133,1165,0,44,25,30,39,25,44,33,33,9,44,9999,885,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53900,3167,685,97,33,9999,0,341,0,4308,4,2,1478,441,1353,1,1,59,72,46,0,32,36,4,0,1440,1584,4757,1238,0,14,18,21,21,15,14,14,14,9,45,9999,885,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54900,3166,685,97,33,9999,0,284,0,4308,4,2,1478,441,1353,1,1,73,72,48,0,73,0,4,0,1440,1584,4746,1241,0,26,23,26,11,0,5,10,26,4,45,9999,885,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55900,3111,685,97,33,9999,0,467,0,4308,4,2,1478,441,1804,1,1,55,72,45,0,73,0,22,0,1440,1584,4566,1235,0,27,13,26,22,14,27,10,11,9,44,9999,894,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56900,3105,685,97,33,9999,0,417,0,4308,4,2,1478,441,1804,1,1,71,72,48,0,45,21,18,0,1440,1584,5562,1310,0,22,23,21,15,11,22,18,19,9,51,9999,920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57900,3103,685,97,33,9999,0,189,0,4308,3,2,1382,441,1804,1,1,73,72,48,0,70,1,50,0,1440,1584,5526,1315,0,22,22,12,16,31,14,19,22,9,50,9999,920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58900,3102,685,97,33,9999,0,449,0,4308,3,2,1382,441,1804,1,1,73,72,48,0,73,0,14,0,1440,1584,5557,1317,0,43,29,30,28,19,19,36,43,5,51,9999,920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60187,3102,1509,97,33,9999,0,411,0,4308,2,2,1171,441,1353,1,1,72,72,48,0,69,0,4,0,1440,1584,5015,1303,0,22,36,25,21,11,10,14,22,5,47,9999,920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60900,3103,1509,97,33,9999,0,311,0,4308,2,2,1171,441,1804,1,1,73,72,48,0,73,0,1,0,1440,1584,4900,1307,0,22,23,26,19,23,10,22,18,9,46,9999,920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61901,3098,1509,97,33,9999,0,414,0,4308,2,2,1171,441,2000,1,1,73,72,48,0,73,0,1,0,1440,1584,4900,1307,0,22,23,26,19,23,10,22,18,9,46,9999,920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62901,3072,1509,97,33,9999,0,378,0,4308,4,2,1478,441,1353,1,1,47,72,44,0,61,10,10,0,1440,1584,4842,1314,0,40,35,21,22,11,40,35,22,13,19,9999,911,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63902,2859,1509,97,33,9999,0,559,0,4308,4,2,1478,441,2000,1,1,71,72,48,0,52,19,48,0,1440,1584,4490,1305,0,94,31,29,11,28,94,66,84,14,42,9999,1032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64901,2810,1509,97,33,9999,0,569,0,4296,4,2,1478,441,1353,1,1,70,72,47,0,65,7,20,0,1440,1584,4726,1304,0,100,29,33,22,30,100,50,100,10,44,9999,1163,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65905,2810,1509,97,33,9999,0,539,0,4296,4,2,1478,441,1353,1,1,73,72,48,0,72,0,50,0,1440,1584,4884,1298,0,85,23,25,28,10,28,23,85,9,46,9999,1163,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66900,2811,1509,97,33,9999,0,500,0,4296,4,2,1478,441,1353,1,1,72,72,48,0,73,0,10,0,1440,1584,4959,1301,0,75,25,11,16,19,47,75,31,9,47,9999,1163,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67901,2782,1509,97,33,9999,0,534,0,4296,4,2,1478,441,1804,1,1,72,72,48,0,73,0,10,0,1440,1584,4959,1301,0,75,25,11,16,19,47,75,31,9,47,9999,1258,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68902,2641,1509,97,33,9999,0,535,0,4296,4,2,1478,441,2000,1,1,70,72,48,0,42,30,17,0,1440,1584,4914,1332,0,100,22,28,21,10,23,100,11,9,46,9999,1283,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69901,2608,1509,97,33,9999,0,574,0,4296,4,2,1478,441,1804,1,1,66,72,47,0,64,8,32,0,1440,1584,5155,1317,0,47,38,22,16,15,47,45,11,5,47,9999,1442,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70901,2404,1509,97,33,9999,0,361,0,4296,4,2,1478,441,1555,1,1,71,72,47,0,63,9,48,0,1440,1584,5636,1158,0,23,27,6,21,11,23,22,18,5,50,9999,1446,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71901,2405,1509,97,33,9999,0,334,0,4296,4,2,1478,441,1353,1,1,73,72,47,0,73,0,26,0,1440,1584,4997,1162,0,26,23,0,25,5,15,26,14,5,46,9999,1446,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72903,2395,1509,97,33,9999,0,383,0,4296,3,2,1382,441,1804,1,1,68,72,48,0,67,6,40,0,1440,1584,5344,1273,0,28,22,17,21,15,28,19,22,9,50,9999,1448,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73901,2391,1509,97,33,9999,0,451,0,4304,4,2,1478,441,2000,1,1,73,72,48,0,70,2,57,0,1440,1584,5390,1312,0,100,38,17,27,22,85,100,80,14,51,9999,1450,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74901,2390,1509,97,33,9999,0,643,0,4304,4,2,1478,441,1353,1,1,61,72,47,0,61,11,88,0,1440,1584,5384,1289,0,100,13,17,17,5,100,94,72,5,49,9999,1450,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75901,2383,1509,97,33,9999,0,676,0,4304,4,2,1478,441,1804,1,1,73,72,48,0,71,0,33,0,1440,1584,5349,1284,0,100,6,18,15,5,77,94,100,13,49,9999,1450,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76901,2383,1509,97,33,9999,0,675,0,4304,4,2,1478,441,1804,1,1,72,72,48,0,69,0,37,0,1440,1584,5252,1288,0,100,19,6,30,21,95,100,69,5,48,9999,1450,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77901,2278,1509,97,33,9999,0,641,0,4304,4,2,1478,441,1353,1,1,73,72,48,0,73,0,18,0,1440,1584,5330,1322,0,100,27,26,11,17,76,100,90,10,48,9999,1554,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78902,2277,1509,97,33,9999,0,544,0,4304,4,2,1478,441,1353,1,1,69,72,47,0,66,5,17,0,1440,1584,5609,1275,0,89,19,30,10,5,89,38,36,5,52,9999,1554,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80076,2276,2136,97,33,9999,0,549,0,4304,4,2,1478,441,1555,1,1,71,72,48,0,70,1,52,0,1440,1584,5473,1275,0,30,0,27,15,0,30,23,25,5,51,9999,1554,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80902,2275,2136,97,33,9999,0,443,0,4304,4,2,1478,441,1555,1,1,73,72,48,0,73,0,87,0,1440,1584,5480,1290,0,19,22,18,21,10,19,15,15,9,50,9999,1554,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81902,2273,2136,97,33,9999,0,447,0,4302,3,2,1382,441,1555,1,1,71,72,48,0,71,2,64,0,1440,1584,5492,1281,0,33,50,35,29,5,15,15,33,9,51,9999,1556,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82903,2273,2136,97,33,9999,0,527,0,4302,3,2,1382,441,1353,1,1,73,72,48,0,73,0,23,0,1440,1584,5711,1280,0,23,26,13,11,10,14,10,23,9,52,9999,1556,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83902,2269,2136,97,33,9999,0,524,0,4302,2,2,1171,441,2000,1,1,73,72,48,0,72,0,30,0,1440,1584,6420,1326,0,39,29,11,16,23,19,5,39,13,45,9999,1569,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84902,2271,2136,97,33,9999,0,457,0,4302,2,2,1171,441,2000,1,1,69,72,48,0,68,5,38,0,1440,1584,5632,1283,0,75,43,31,44,42,75,39,57,19,51,9999,1568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85902,2271,2136,97,33,9999,0,615,0,4302,2,2,1171,441,2000,1,1,73,72,48,0,73,0,26,0,1440,1584,6013,1316,0,25,26,30,22,5,14,25,25,9,54,9999,1568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86902,2272,2136,97,33,9999,0,521,0,4302,2,2,1171,441,2000,1,1,73,72,48,0,73,0,60,0,1440,1584,5663,1281,0,80,18,7,23,16,80,50,43,5,52,9999,1568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87902,2272,2136,97,33,9999,0,396,0,4302,2,2,1171,441,2000,1,1,72,72,48,0,72,0,31,0,1440,1584,6085,1309,0,38,33,21,33,5,15,25,38,0,57,9999,1568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88902,2272,2136,97,33,9999,0,569,0,4302,2,2,1171,441,2000,1,1,73,72,48,0,72,0,51,0,1440,1584,6231,1300,0,54,38,12,16,30,54,44,43,21,56,9999,1568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89902,2272,2136,97,33,9999,0,531,0,4295,2,2,1171,441,2000,1,1,73,72,48,0,71,0,70,0,1440,1584,5730,1282,0,33,27,30,25,23,23,15,33,9,53,9999,1568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90903,2272,2136,97,33,9999,0,505,0,4295,2,2,1171,441,1555,1,1,73,72,48,0,73,0,59,0,1440,1584,5833,1285,0,66,31,35,11,11,65,66,36,5,54,9999,1568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91903,2271,2136,97,33,9999,0,520,0,4295,2,2,1171,441,2000,1,1,73,72,48,0,73,0,44,0,1440,1584,5779,1299,0,33,29,31,26,15,19,23,33,17,52,9999,1568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92905,2271,2136,97,33,9999,0,442,0,4295,2,2,1171,441,2000,1,1,73,72,48,0,73,0,40,0,1440,1584,5898,1295,0,39,38,36,30,25,21,39,35,10,53,9999,1568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93903,2269,2136,97,33,9999,0,467,0,4295,2,2,1171,441,1804,1,1,73,72,48,0,72,0,14,0,1440,1584,5916,1291,0,25,23,31,16,30,14,23,25,0,54,9999,1570,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94903,2267,2136,97,33,9999,0,517,0,4295,2,2,1171,441,1804,1,1,73,72,48,0,72,0,12,0,1440,1584,6034,1288,0,39,27,39,23,27,18,39,16,5,54,9999,1570,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95903,2268,2136,97,33,9999,0,454,0,4295,2,2,1171,441,1804,1,1,73,72,48,0,71,0,95,0,1440,1584,6070,1296,0,40,27,31,23,19,22,40,16,9,55,9999,1570,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96904,2266,2136,97,33,9999,0,453,0,4295,2,2,1171,441,1804,1,1,73,72,48,0,69,0,80,0,1440,1584,6106,1304,0,86,58,47,35,27,86,68,55,0,57,9999,1570,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97903,2265,2136,97,33,9999,0,534,0,4294,2,2,1171,441,1804,1,1,73,72,48,0,66,0,91,0,1440,1584,5660,1291,0,31,36,25,16,33,11,25,31,13,52,9999,1570,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98903,2265,2136,97,33,9999,0,469,0,4294,2,2,1171,441,1804,1,1,72,72,48,0,71,0,34,0,1440,1584,5926,1312,0,33,38,33,22,19,26,28,33,17,56,9999,1570,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100094,2265,2145,97,33,9999,0,482,0,4294,2,2,1171,441,1804,1,1,73,72,48,0,73,0,76,0,1440,1584,5717,1293,0,31,26,31,16,11,19,15,31,5,53,9999,1570,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100903,2263,2145,97,33,9999,0,572,0,4294,2,2,1171,441,1804,1,1,73,72,48,0,71,0,66,0,1440,1584,5980,1315,0,30,23,31,15,26,22,30,28,9,54,9999,1570,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
