Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered
24889,3513,660,99,30,9999,0,231,0,4338,2,2,1171,441,1804,1,1,73,72,48,0,71,0,105,0,1440,1584,6046,1162,0,40,31,16,25,15,40,31,15,9,53,9999,491,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25890,3502,660,99,30,9999,0,384,0,4338,4,2,1478,441,2000,1,1,56,72,48,0,12,58,93,0,1440,1584,6401,1162,0,61,50,28,15,10,61,37,57,10,53,9999,571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26889,3502,660,99,30,9999,0,267,0,4333,4,2,1478,441,1353,1,1,39,72,43,0,22,45,12,0,1440,1584,6320,1163,0,86,38,23,30,15,86,19,50,5,27,9999,636,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27890,3499,660,99,30,9999,0,224,0,4333,4,2,1478,441,2000,1,1,25,72,37,0,22,45,17,0,1440,1584,6203,1162,0,71,33,25,31,11,5,71,23,14,12,9999,750,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28889,3378,660,99,30,9999,0,402,0,4333,4,2,1478,441,1353,1,1,5,72,20,0,5,65,24,0,1440,1584,6254,1163,0,71,28,35,31,10,0,28,71,9,25,9999,839,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29891,3233,660,99,30,9999,0,145,0,4333,4,2,1478,441,2000,1,1,18,72,34,0,5,65,20,0,1440,1584,6386,1163,0,85,33,17,19,5,85,5,26,9,8,9999,957,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30890,3193,660,99,30,9999,0,242,0,4333,4,2,1478,441,2000,1,1,28,72,40,0,1,69,20,0,1440,1584,6225,1161,0,68,31,30,23,0,14,5,68,0,33,9999,984,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31890,3191,660,99,30,9999,0,343,0,4333,4,2,1478,441,1353,1,1,58,72,46,0,27,40,27,0,1440,1584,5678,1243,0,22,35,22,39,27,22,10,10,9,51,9999,983,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32893,3190,660,99,30,9999,0,307,0,4333,4,2,1478,441,1555,1,1,73,72,48,0,64,9,88,0,1440,1584,5906,1243,0,14,42,11,22,5,10,14,10,9,51,9999,983,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33891,3188,660,99,30,9999,0,337,0,4333,3,2,1382,441,1555,1,1,72,72,48,0,72,0,59,0,1440,1584,5208,1244,0,47,21,17,30,0,30,33,47,5,48,9999,983,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34890,3190,660,99,30,9999,0,308,0,4337,3,2,1382,441,1555,1,1,73,72,48,0,73,0,11,0,1440,1584,5195,1244,0,19,29,16,23,14,14,19,15,9,48,9999,983,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35890,3143,660,99,30,9999,0,378,0,4337,4,2,1478,441,1353,1,1,54,72,44,0,73,0,18,0,1440,1584,5150,1252,0,28,31,30,16,21,14,28,22,9,46,9999,1005,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36890,3130,660,99,30,9999,0,412,0,4337,4,2,1478,441,1353,1,1,72,72,48,0,40,23,44,0,1440,1584,6206,1325,0,27,17,54,11,19,19,27,15,5,56,9999,1015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37890,3129,660,99,30,9999,0,336,0,4337,3,2,1382,441,1353,1,1,73,72,48,0,70,2,67,0,1440,1584,6095,1320,0,19,26,33,17,22,14,19,14,9,55,9999,1015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38890,3127,660,99,30,9999,0,334,0,4337,3,2,1382,441,1804,1,1,73,72,48,0,73,0,49,0,1440,1584,5938,1323,0,19,38,17,21,14,19,10,15,9,54,9999,1015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40207,3120,1492,99,30,9999,0,455,0,4337,2,2,1171,441,1804,1,1,72,72,48,0,70,0,14,0,1440,1584,5773,1318,0,40,27,16,21,11,36,15,40,5,53,9999,1015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40890,3121,1492,99,30,9999,0,453,0,4337,2,2,1171,441,2000,1,1,72,72,48,0,70,1,45,0,1440,1584,5960,1331,0,33,26,41,36,39,16,33,22,10,54,9999,1020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41891,3119,1492,99,30,9999,0,374,0,4337,2,2,1171,441,1353,1,1,73,72,48,0,73,0,57,0,1440,1584,5409,1314,0,28,25,27,34,15,27,28,19,5,51,9999,1020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42892,3120,1492,99,30,9999,0,297,0,4339,2,2,1171,441,1353,1,1,72,72,48,0,72,0,5,0,1440,1584,5267,1318,0,23,22,27,11,15,23,23,14,9,49,9999,1020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43891,3121,1492,99,30,9999,0,317,0,4339,2,2,1171,441,1555,1,1,73,72,48,0,73,0,30,0,1440,1584,5297,1323,0,19,17,31,15,10,15,19,5,9,48,9999,1020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44891,3064,1492,99,30,9999,0,341,0,4339,3,2,1478,441,2000,1,1,63,72,46,0,73,0,41,0,1440,1584,5298,1334,0,41,21,26,16,16,16,36,41,9,47,9999,1060,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45892,3069,1492,99,30,9999,0,282,0,4339,4,2,1478,441,2000,1,1,56,72,46,0,44,24,87,0,1440,1584,5310,1327,0,22,22,27,11,0,19,15,22,9,49,9999,1056,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46891,2805,1492,99,30,9999,0,551,0,4339,4,2,1478,441,1353,1,1,69,72,47,0,67,6,47,0,1440,1584,5339,1331,0,100,16,12,6,15,42,33,100,100,49,9999,1311,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47891,2767,1492,99,30,9999,0,448,0,4339,4,2,1478,441,2000,1,1,41,72,47,0,66,4,10,0,1440,1584,5334,1328,0,100,19,30,11,5,15,100,69,5,25,9999,1348,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48891,2769,1492,99,30,9999,0,452,0,4339,4,2,1478,441,2000,1,1,73,72,48,0,38,32,14,0,1440,1584,5345,1327,0,85,18,30,0,10,31,85,35,5,49,9999,1348,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49892,2768,1492,99,30,9999,0,436,0,4339,4,2,1478,441,1353,1,1,73,72,48,0,73,0,6,0,1440,1584,5291,1327,0,85,23,21,15,5,36,85,21,5,49,9999,1348,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50894,2766,1492,99,30,9999,0,445,0,4328,4,2,1478,441,1804,1,1,73,72,48,0,73,0,7,0,1440,1584,5224,1323,0,85,6,22,5,5,36,85,28,5,48,9999,1348,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51893,2605,1492,99,30,9999,0,598,0,4328,4,2,1478,441,1555,1,1,66,72,47,0,72,0,15,0,1440,1584,5323,1361,0,85,25,17,17,21,78,85,85,5,45,9999,1607,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52892,2587,1492,99,30,9999,0,246,0,4328,4,2,1478,441,1555,1,1,61,72,47,0,63,8,23,0,1440,1584,5456,1175,0,50,12,25,19,11,21,50,38,9,25,9999,1615,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53892,2582,1492,99,30,9999,0,324,0,4328,4,2,1478,441,2000,1,1,73,72,48,0,57,15,11,0,1440,1584,5045,1295,0,28,25,6,15,5,28,14,15,5,47,9999,1620,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54892,2481,1492,99,30,9999,0,505,0,4328,4,2,1478,441,2000,1,1,59,72,47,0,57,12,10,0,1440,1584,5162,1325,0,90,22,15,15,0,35,43,90,9,48,9999,1617,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55892,2481,1492,99,30,9999,0,541,0,4328,4,2,1478,441,2000,1,1,73,72,48,0,56,4,21,0,1440,1584,5299,1317,0,90,17,23,11,11,36,44,90,5,49,9999,1617,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56892,2479,1492,99,30,9999,0,455,0,4328,4,2,1478,441,2000,1,1,72,72,48,0,69,0,55,0,1440,1584,5029,1312,0,100,16,11,5,0,30,33,100,9,47,9999,1617,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57892,2480,1492,99,30,9999,0,444,0,4328,4,2,1478,441,2000,1,1,73,72,48,0,72,0,12,0,1440,1584,5239,1309,0,100,23,11,11,0,22,27,100,5,48,9999,1617,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58892,2376,1492,99,30,9999,0,389,0,4328,4,2,1478,441,1353,1,1,68,72,47,0,72,0,61,0,1440,1584,5414,1327,0,47,27,26,19,16,26,14,47,17,38,9999,1825,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072,2375,2238,99,30,9999,0,318,0,4330,4,2,1478,441,1804,1,1,73,72,48,0,65,5,97,0,1440,1584,5142,1291,0,27,18,12,15,5,22,14,27,5,49,9999,1825,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60892,2375,2238,99,30,9999,0,350,0,4330,3,2,1382,441,1804,1,1,72,72,48,0,73,0,83,0,1440,1584,5386,1291,0,31,26,26,22,5,27,11,31,4,49,9999,1825,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61893,2373,2238,99,30,9999,0,357,0,4330,3,2,1382,441,1804,1,1,72,72,48,0,73,0,83,0,1440,1584,5668,1309,0,36,13,26,15,11,14,36,33,5,49,9999,1828,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62893,2372,2238,99,30,9999,0,393,0,4330,2,2,1171,441,1804,1,1,72,72,48,0,71,2,66,0,1440,1584,6003,1293,0,36,12,30,21,14,10,36,10,9,54,9999,1827,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63893,2371,2238,99,30,9999,0,355,0,4330,2,2,1171,441,1804,1,1,72,72,48,0,72,0,51,0,1440,1584,5936,1298,0,35,33,26,11,14,15,35,26,9,54,9999,1829,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64893,2370,2238,99,30,9999,0,382,0,4330,2,2,1171,441,1804,1,1,73,72,48,0,71,0,15,0,1440,1584,5538,1305,0,43,18,28,15,11,25,43,15,5,49,9999,1829,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65892,2368,2238,99,30,9999,0,476,0,4330,2,2,1171,441,1804,1,1,73,72,48,0,72,1,78,0,1440,1584,5832,1292,0,30,25,23,26,19,30,30,15,14,51,9999,1829,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66892,2368,2238,99,30,9999,0,413,0,4330,2,2,1171,441,1804,1,1,72,72,48,0,72,0,48,0,1440,1584,5672,1303,0,33,23,15,5,19,30,33,10,9,51,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67892,2367,2238,99,30,9999,0,381,0,4328,2,2,1171,441,1804,1,1,72,72,48,0,71,0,62,0,1440,1584,5937,1293,0,30,13,21,16,0,21,30,10,5,53,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68893,2366,2238,99,30,9999,0,456,0,4328,2,2,1171,441,1804,1,1,73,72,48,0,71,1,44,0,1440,1584,5653,1298,0,30,31,33,0,11,21,30,19,13,51,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69893,2367,2238,99,30,9999,0,417,0,4328,2,2,1171,441,1804,1,1,71,72,48,0,73,0,75,0,1440,1584,5946,1311,0,57,27,35,28,10,57,45,45,9,53,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70893,2366,2238,99,30,9999,0,463,0,4328,2,2,1171,441,1804,1,1,72,72,48,0,72,0,51,0,1440,1584,5952,1309,0,38,29,30,15,22,25,38,10,13,54,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71893,2367,2238,99,30,9999,0,429,0,4328,2,2,1171,441,1804,1,1,73,72,48,0,72,0,56,0,1440,1584,5836,1300,0,33,17,27,11,14,33,33,11,5,53,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72893,2366,2238,99,30,9999,0,424,0,4328,2,2,1171,441,1804,1,1,72,72,48,0,72,0,67,0,1440,1584,5780,1306,0,57,26,26,21,14,35,50,57,14,50,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73893,2366,2238,99,30,9999,0,427,0,4328,2,2,1171,441,1804,1,1,73,72,48,0,70,0,43,0,1440,1584,6288,1321,0,36,45,23,26,27,22,36,27,13,57,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74894,2366,2238,99,30,9999,0,431,0,4328,2,2,1171,441,1804,1,1,73,72,48,0,72,0,84,0,1440,1584,6354,1317,0,33,33,28,31,11,30,33,19,9,57,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75894,2365,2238,99,30,9999,0,370,0,4324,2,2,1171,441,1804,1,1,73,72,48,0,72,0,38,0,1440,1584,6515,1339,0,33,38,25,30,16,30,33,19,5,58,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76893,2365,2238,99,30,9999,0,431,0,4324,2,2,1171,441,1804,1,1,73,72,48,0,72,0,41,0,1440,1584,6509,1333,0,30,25,23,31,19,28,30,5,5,58,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77893,2365,2238,99,30,9999,0,493,0,4324,2,2,1171,441,1804,1,1,73,72,48,0,69,0,31,0,1440,1584,6572,1326,0,39,35,35,11,19,27,39,27,14,58,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78893,2365,2238,99,30,9999,0,462,0,4324,2,2,1171,441,1804,1,1,72,72,48,0,72,0,40,0,1440,1584,6339,1326,0,30,31,33,35,36,30,26,23,5,57,9999,1830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80266,2369,2244,99,30,9999,0,445,0,4324,2,2,1171,441,1804,1,1,73,72,48,0,72,0,23,0,1440,1584,6356,1316,0,77,47,31,64,36,39,47,77,13,57,9999,1832,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80893,2368,2244,99,30,9999,0,513,0,4324,2,2,1171,441,1353,1,1,73,72,48,0,69,0,47,0,1440,1584,6021,1333,0,35,31,21,25,11,30,35,14,5,54,9999,1832,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81893,2369,2244,99,30,9999,0,473,0,4324,2,2,1171,441,1353,1,1,72,72,48,0,73,0,65,0,1440,1584,5877,1297,0,60,13,30,27,15,44,39,60,10,52,9999,1832,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82893,2369,2244,99,30,9999,0,377,0,4324,2,2,1171,441,1555,1,1,73,72,48,0,72,0,86,0,1440,1584,6315,1344,0,33,33,23,22,15,25,33,19,9,56,9999,1832,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83893,2368,2244,99,30,9999,0,506,0,4327,2,2,1171,441,1555,1,1,73,72,48,0,67,0,107,0,1440,1584,5930,1299,0,31,22,39,30,11,31,31,5,5,54,9999,1832,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84893,2368,2244,99,30,9999,0,371,0,4327,2,2,1171,441,1555,1,1,73,72,48,0,71,0,101,0,1440,1584,6017,1325,0,35,30,27,28,11,22,35,15,9,54,9999,1832,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85895,2367,2244,99,30,9999,0,470,0,4327,2,2,1171,441,1555,1,1,73,72,48,0,71,0,114,0,1440,1584,5905,1305,0,42,36,23,22,14,42,26,14,13,53,9999,1832,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86894,2367,2244,99,30,9999,0,493,0,4327,2,2,1171,441,1804,1,1,72,72,48,0,70,0,81,0,1440,1584,5540,1312,0,44,50,23,25,11,44,26,23,0,50,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87894,2366,2244,99,30,9999,0,424,0,4327,2,2,1171,441,1804,1,1,73,72,48,0,71,0,75,0,1440,1584,5906,1331,0,38,42,17,21,30,34,38,19,5,53,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88895,2365,2244,99,30,9999,0,430,0,4327,2,2,1171,441,1804,1,1,72,72,48,0,72,0,97,0,1440,1584,5853,1302,0,31,36,31,0,14,21,31,23,5,53,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89894,2367,2244,99,30,9999,0,498,0,4327,2,2,1171,441,1804,1,1,73,72,48,0,70,0,22,0,1440,1584,5978,1322,0,40,28,31,21,14,26,40,27,5,53,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90894,2368,2244,99,30,9999,0,426,0,4327,2,2,1171,441,1804,1,1,73,72,48,0,73,0,256,0,1440,1584,4980,1297,0,80,22,33,11,15,52,42,80,5,46,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91894,2367,2244,99,30,9999,0,346,0,4329,2,2,1171,441,1804,1,1,72,72,48,0,73,0,31,0,1440,1584,5769,1293,0,33,36,16,16,23,25,33,14,5,54,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92895,2367,2244,99,30,9999,0,505,0,4329,2,2,1171,441,1804,1,1,73,72,48,0,71,0,229,0,1440,1584,5184,1296,0,33,29,28,15,11,33,30,15,9,48,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93894,2368,2244,99,30,9999,0,422,0,4329,2,2,1171,441,2000,1,1,73,72,48,0,73,0,212,0,1440,1584,5452,1305,0,39,31,12,16,27,25,39,14,9,50,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94894,2367,2244,99,30,9999,0,177,0,4329,2,2,1171,441,2000,1,1,73,72,48,0,73,0,137,0,1440,1584,5612,1296,0,39,7,16,31,26,28,39,23,5,52,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95894,2366,2244,99,30,9999,0,536,0,4329,2,2,1171,441,2000,1,1,72,72,48,0,66,0,63,0,1440,1584,5968,1336,0,80,38,36,16,26,59,45,80,10,54,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96894,2366,2244,99,30,9999,0,422,0,4329,2,2,1171,441,2000,1,1,73,72,48,0,72,0,72,0,1440,1584,5642,1302,0,39,42,25,11,19,25,39,23,13,51,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97894,2366,2244,99,30,9999,0,428,0,4329,2,2,1171,441,2000,1,1,73,72,48,0,72,0,65,0,1440,1584,5589,1291,0,52,26,33,16,11,52,36,50,10,51,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98894,2366,2244,99,30,9999,0,527,0,4329,2,2,1171,441,2000,1,1,73,72,48,0,72,1,34,0,1440,1584,5555,1290,0,35,40,33,12,15,26,35,15,5,51,9999,1833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100082,2367,2246,99,30,9999,0,270,0,4331,2,2,1171,441,2000,1,1,72,72,48,0,73,0,24,0,1440,1584,5442,1293,0,33,35,40,26,33,25,33,27,9,50,9999,1833,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
