Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered
10873,3576,300,95,36,9999,0,275,0,4290,4,2,1478,441,1353,1,1,72,72,47,0,69,2,29,0,1440,1584,6250,1161,0,25,37,30,10,14,18,19,25,13,55,9999,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11873,3575,300,95,36,9999,0,200,0,4290,3,2,1382,441,1353,1,1,73,72,48,0,73,0,18,0,1440,1584,6182,1163,0,19,25,39,36,10,19,5,19,9,54,9999,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12874,3575,300,95,36,9999,0,200,0,4292,3,2,1382,441,1353,1,1,73,72,48,0,73,0,24,0,1440,1584,6188,1160,0,36,30,28,37,14,36,33,25,9,54,9999,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13874,3575,300,95,35,9999,0,192,0,4292,2,2,1171,441,1353,1,1,73,72,48,0,72,0,14,0,1440,1584,6188,1157,0,21,26,28,28,10,14,21,15,13,54,9999,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14873,3575,300,95,35,9999,0,316,0,4292,2,2,1171,441,1353,1,1,73,72,48,0,73,0,9,0,1440,1584,6159,1161,0,27,34,26,10,22,22,14,27,9,54,9999,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15874,3565,300,95,35,9999,0,309,0,4292,2,2,1171,441,1555,1,1,73,72,48,0,73,0,13,0,1440,1584,6157,1161,0,28,39,26,31,11,5,19,28,9,53,9999,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16874,3522,300,95,35,9999,0,301,0,4292,3,2,1382,441,2000,1,1,73,72,48,0,73,0,3,0,1440,1584,6095,1162,0,61,41,39,19,14,54,61,26,5,53,9999,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17874,3522,300,95,35,9999,0,290,0,4292,3,2,1382,441,1353,1,1,51,72,47,0,50,23,65,0,1440,1584,6212,1162,0,14,39,39,15,22,14,10,10,5,55,9999,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18874,3519,300,95,35,9999,0,316,0,4292,3,2,1171,441,1555,1,1,73,72,48,0,73,0,63,0,1440,1584,6192,1161,0,22,30,21,31,30,19,22,15,9,54,9999,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20121,3519,706,95,35,9999,0,295,0,4286,2,2,1171,441,1555,1,1,71,72,48,0,71,2,70,0,1440,1584,6227,1166,0,19,37,21,27,27,10,19,19,5,55,9999,395,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20874,3518,706,95,35,9999,0,282,0,4286,2,2,1171,441,1804,1,1,73,72,48,0,73,0,15,0,1440,1584,6254,1241,0,19,40,16,45,26,10,11,19,17,54,9999,395,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21874,3517,706,95,35,9999,0,293,0,4286,2,2,1171,441,1804,1,1,73,72,48,0,73,0,15,0,1440,1584,6169,1164,0,19,33,38,23,27,14,14,19,5,55,9999,395,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22874,3518,706,95,35,9999,0,331,0,4286,2,2,1171,441,1804,1,1,73,72,48,0,73,0,24,0,1440,1584,6151,1163,0,21,36,28,38,27,21,15,14,9,54,9999,395,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23874,3519,706,95,35,9999,0,300,0,4286,2,2,1171,441,1804,1,1,73,72,48,0,73,0,5,0,1440,1584,6145,1158,0,27,43,30,37,40,21,5,27,0,54,9999,395,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24875,3515,706,95,35,9999,0,292,0,4286,2,2,1171,441,1804,1,1,73,72,48,0,73,0,3,0,1440,1584,6170,1160,0,22,33,31,40,29,10,22,19,9,53,9999,396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25875,3515,706,95,35,9999,0,376,0,4286,2,2,1171,441,1804,1,1,71,72,47,0,70,3,4,0,1440,1584,6174,1163,0,19,26,40,26,50,5,19,14,9,54,9999,396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26875,3515,706,95,35,9999,0,279,0,4286,2,2,1171,441,1804,1,1,72,72,48,0,73,0,4,0,1440,1584,6182,1164,0,14,43,28,30,26,0,14,14,9,53,9999,396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27874,3512,706,95,35,9999,0,291,0,4286,2,2,1171,441,1555,1,1,73,72,48,0,73,0,5,0,1440,1584,6174,1166,0,19,31,25,19,5,5,19,19,9,54,9999,396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28874,3513,706,95,35,9999,0,288,0,4286,2,2,1171,441,1555,1,1,73,72,48,0,72,0,2,0,1440,1584,6179,1159,0,19,31,33,21,23,19,10,19,5,54,9999,396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29874,3513,706,95,36,9999,0,283,0,4287,2,2,1171,441,1555,1,1,73,72,48,0,73,0,4,0,1440,1584,6181,1165,0,26,39,26,43,5,10,26,19,0,54,9999,396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30874,3512,706,95,36,9999,0,351,0,4287,2,2,1171,441,1353,1,1,73,72,48,0,73,0,8,0,1440,1584,5571,1163,0,15,31,39,14,21,14,15,14,9,50,9999,396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31876,3511,706,95,36,9999,0,268,0,4287,2,2,1171,441,1353,1,1,73,72,48,0,72,0,109,0,1440,1584,5467,1162,0,63,43,16,14,19,45,63,38,9,49,9999,396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32874,3510,706,95,36,9999,0,313,0,4287,2,2,1171,441,1353,1,1,73,72,48,0,73,0,13,0,1440,1584,5614,1163,0,14,30,28,11,15,14,14,10,0,50,9999,397,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33875,3509,706,95,36,9999,0,268,0,4287,2,2,1171,441,1804,1,1,73,72,48,0,73,0,9,0,1440,1584,5637,1165,0,26,36,38,35,5,15,26,15,10,49,9999,397,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34875,3509,706,95,36,9999,0,284,0,4287,2,2,1171,441,1353,1,1,73,72,48,0,73,0,8,0,1440,1584,5738,1165,0,23,26,17,30,10,5,23,19,9,51,9999,397,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35875,3510,706,95,36,9999,0,309,0,4287,2,2,1171,441,1353,1,1,73,72,48,0,73,0,54,0,1440,1584,6141,1161,0,22,31,28,30,14,5,14,22,4,54,9999,396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36875,3513,706,95,36,9999,0,325,0,4287,2,2,1171,441,1804,1,1,73,72,48,0,73,0,107,0,1440,1584,6275,1157,0,27,36,52,17,13,17,27,21,14,56,9999,397,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37875,3513,706,95,36,9999,0,201,0,4283,2,2,1171,441,1353,1,1,73,72,48,0,73,0,122,0,1440,1584,6290,1162,0,22,38,26,31,19,10,22,19,9,55,9999,397,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38875,3513,706,95,36,9999,0,253,0,4283,2,2,1171,441,1353,1,1,73,72,48,0,73,0,9,0,1440,1584,6286,1162,0,14,30,28,10,26,10,14,14,13,55,9999,398,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39996,3513,707,95,36,9999,0,217,0,4283,2,2,1171,441,1555,1,1,73,72,48,0,72,0,15,0,1440,1584,6323,1162,0,19,42,38,22,39,19,5,19,18,55,9999,398,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40875,3513,707,95,36,9999,0,288,0,4283,2,2,1171,441,1555,1,1,72,72,48,0,73,1,7,0,1440,1584,6313,1160,0,26,56,38,41,38,26,23,19,10,55,9999,398,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41876,3514,707,95,36,9999,0,330,0,4283,2,2,1171,441,1555,1,1,73,72,48,0,73,0,18,0,1440,1584,6412,1159,0,23,35,30,28,28,23,14,10,5,57,9999,398,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42877,3510,707,95,36,9999,0,244,0,4283,2,2,1171,441,1804,1,1,73,72,48,0,70,0,45,0,1440,1584,6216,1159,0,29,30,19,25,22,25,29,14,9,54,9999,398,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43875,3498,707,95,36,9999,0,197,0,4283,2,2,1171,441,1555,1,1,73,72,48,0,70,0,45,0,1440,1584,6216,1159,0,29,30,19,25,22,25,29,14,9,54,9999,407,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44876,3483,707,95,36,9999,0,189,0,4283,2,2,1171,441,1353,1,1,73,72,48,0,70,0,45,0,1440,1584,6216,1159,0,29,30,19,25,22,25,29,14,9,54,9999,421,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45876,3522,707,95,36,9999,0,210,0,4293,2,2,1171,441,2000,1,1,73,72,48,0,70,0,45,0,1440,1584,6216,1159,0,29,30,19,25,22,25,29,14,9,54,9999,421,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46876,3556,707,95,36,9999,0,410,0,4293,3,2,1478,441,2000,1,1,57,72,48,0,0,73,88,0,1440,1584,6825,1147,0,75,39,42,39,38,47,75,60,9,12,9999,493,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47876,3539,707,95,36,9999,0,365,0,4293,4,2,1478,441,2000,1,1,40,72,42,0,28,43,32,0,1440,1584,6359,1169,0,59,36,30,25,19,59,39,57,14,26,9999,494,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48876,3410,707,95,36,9999,0,265,0,4293,4,2,1478,441,1353,1,1,40,72,42,0,14,53,32,0,1440,1584,6342,1170,0,76,52,55,45,35,19,76,39,44,12,9999,637,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49875,3295,707,95,36,9999,0,299,0,4293,4,2,1478,441,1353,1,1,25,72,37,0,0,73,4,0,1440,1584,6127,1167,0,63,34,31,28,22,25,63,27,0,24,9999,763,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50877,3127,707,95,36,9999,0,275,0,4293,4,2,1478,441,2000,1,1,14,72,32,0,0,73,12,0,1440,1584,6405,1169,0,80,39,15,21,19,19,80,5,5,12,9999,822,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51876,3094,707,95,36,9999,0,400,0,4293,4,2,1478,441,2000,1,1,9,72,30,0,5,66,11,0,1440,1584,6370,1170,0,71,33,16,25,15,25,71,19,9,35,9999,929,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52876,3098,707,95,36,9999,0,355,0,4293,4,2,1478,441,1353,1,1,41,72,43,0,49,24,1,0,1440,1584,5467,1244,0,22,26,25,5,14,5,22,14,13,49,9999,932,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53880,3053,707,95,36,9999,0,389,0,4280,4,2,1478,441,2000,1,1,65,72,47,0,73,0,2,0,1440,1584,5379,1253,0,60,43,30,25,19,31,36,60,9,36,9999,935,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54876,3051,707,95,36,9999,0,392,0,4280,4,2,1478,441,1804,1,1,59,72,45,0,50,17,10,0,1440,1584,5367,1243,0,14,40,16,21,10,10,10,14,100,49,9999,921,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55876,3050,707,95,36,9999,0,446,0,4280,4,2,1478,441,1804,1,1,73,72,48,0,70,0,36,0,1440,1584,6484,1334,0,14,36,36,11,19,14,10,5,9,58,9999,952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56876,3050,707,95,36,9999,0,434,0,4280,3,2,1382,441,1804,1,1,73,72,48,0,73,0,32,0,1440,1584,6406,1325,0,22,39,21,15,15,22,15,19,9,57,9999,952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57877,3050,707,95,36,9999,0,417,0,4280,3,2,1382,441,1804,1,1,73,72,48,0,73,0,63,0,1440,1584,6480,1336,0,18,26,16,19,5,10,18,14,5,57,9999,952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58877,3050,707,95,36,9999,0,432,0,4280,2,2,1171,441,1804,1,1,73,72,48,0,73,0,4,0,1440,1584,6463,1335,0,22,36,21,0,19,22,14,15,5,58,9999,952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60049,3050,1527,95,36,9999,0,412,0,4280,2,2,1171,441,1353,1,1,72,72,48,0,72,0,9,0,1440,1584,6123,1311,0,19,11,28,11,19,19,10,18,4,55,9999,952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60876,3048,1527,95,36,9999,0,439,0,4280,2,2,1171,441,1555,1,1,73,72,48,0,70,1,41,0,1440,1584,6634,1344,0,22,35,25,14,10,22,5,19,9,59,9999,952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61877,3048,1527,95,36,9999,0,407,0,4276,2,2,1171,441,1555,1,1,72,72,48,0,72,0,21,0,1440,1584,5869,1319,0,19,33,16,0,14,19,10,10,9,53,9999,953,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62877,3049,1527,95,36,9999,0,416,0,4276,2,2,1171,441,1555,1,1,73,72,48,0,73,0,3,0,1440,1584,5742,1320,0,26,26,25,10,21,5,26,19,5,52,9999,953,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63877,3052,1527,95,36,9999,0,407,0,4276,2,2,1171,441,2000,1,1,73,72,48,0,72,0,3,0,1440,1584,5733,1324,0,26,7,17,26,33,23,25,26,0,52,9999,945,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64876,3029,1527,95,36,9999,0,387,0,4276,3,2,1478,441,1353,1,1,64,72,47,0,72,0,3,0,1440,1584,5729,1333,0,39,33,22,15,10,30,39,19,9,41,9999,939,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65876,2760,1527,95,36,9999,0,688,0,4276,4,2,1478,441,2000,1,1,56,72,46,0,62,10,62,0,1440,1584,5305,1289,0,28,39,25,15,15,28,14,23,9,51,9999,1198,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66877,2760,1527,95,36,9999,0,644,0,4276,4,2,1478,441,1555,1,1,67,72,46,0,62,8,125,0,1440,1584,5288,1293,0,57,31,30,33,25,42,57,52,17,49,9999,1200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67877,2759,1527,95,36,9999,0,578,0,4276,4,2,1478,441,1555,1,1,72,72,48,0,73,0,189,0,1440,1584,5240,1297,0,100,17,33,11,25,23,19,100,4,50,9999,1200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68877,2759,1527,95,36,9999,0,466,0,4276,4,2,1478,441,1555,1,1,73,72,48,0,73,0,193,0,1440,1584,5584,1325,0,76,26,6,11,15,25,76,50,9,53,9999,1200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69877,2759,1527,95,36,9999,0,597,0,4261,4,2,1478,441,1804,1,1,73,72,48,0,73,0,88,0,1440,1584,5558,1304,0,81,35,31,15,25,22,81,40,13,50,9999,1200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70877,2627,1527,95,36,9999,0,517,0,4261,3,2,1382,441,2000,1,1,73,72,48,0,72,0,103,0,1440,1584,6171,1347,0,100,39,22,27,22,23,21,100,9,56,9999,1339,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71877,2541,1527,95,36,9999,0,522,0,4261,4,2,1478,441,2000,1,1,67,72,47,0,73,0,74,0,1440,1584,6376,1366,0,78,21,33,16,0,78,45,73,9,58,9999,1504,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72877,2512,1527,95,36,9999,0,430,0,4261,4,2,1478,441,1555,1,1,67,72,47,0,65,6,139,0,1440,1584,5727,1229,0,23,29,22,31,34,23,19,11,14,51,9999,1518,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73878,2511,1527,95,36,9999,0,312,0,4261,4,2,1478,441,2000,1,1,70,72,47,0,52,16,115,0,1440,1584,5933,1285,0,45,33,17,30,31,14,45,44,5,25,9999,1514,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74877,2512,1527,95,36,9999,0,456,0,4261,4,2,1478,441,1555,1,1,61,72,47,0,62,10,83,0,1440,1584,5993,1284,0,66,13,25,11,10,66,33,57,0,54,9999,1518,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75877,2310,1527,95,36,9999,0,564,0,4261,4,2,1478,441,2000,1,1,72,72,48,0,68,4,50,0,1440,1584,6273,1299,0,100,23,17,28,16,100,30,25,10,56,9999,1519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76877,2309,1527,95,36,9999,0,542,0,4261,4,2,1478,441,2000,1,1,67,72,47,0,71,1,43,0,1440,1584,6085,1290,0,90,13,11,16,21,35,28,90,5,55,9999,1519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77882,2206,1527,95,36,9999,0,564,0,4262,4,2,1478,441,2000,1,1,73,72,48,0,65,8,71,0,1440,1584,6258,1277,0,66,27,17,19,19,66,36,56,0,56,9999,1519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78877,2204,1527,95,36,9999,0,487,0,4262,4,2,1478,441,1555,1,1,69,72,47,0,73,0,60,0,1440,1584,6410,1283,0,22,27,30,27,28,18,19,22,5,57,9999,1623,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80071,2203,2169,95,36,9999,0,461,0,4262,4,2,1478,441,1555,1,1,73,72,48,0,68,5,27,0,1440,1584,6269,1285,0,23,35,11,16,5,5,23,14,17,56,9999,1623,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80877,2203,2169,95,36,9999,0,452,0,4262,3,2,1382,441,1555,1,1,73,72,48,0,73,0,8,0,1440,1584,6289,1287,0,30,0,11,15,23,30,19,19,9,56,9999,1623,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81878,2201,2169,95,36,9999,0,522,0,4270,3,2,1382,441,1555,1,1,72,72,48,0,73,0,43,0,1440,1584,6548,1293,0,23,33,22,39,15,10,19,23,9,59,9999,1624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82878,2201,2169,95,36,9999,0,478,0,4270,3,2,1382,441,1353,1,1,73,72,48,0,71,1,184,0,1440,1584,6182,1273,0,60,6,17,21,5,60,52,35,5,56,9999,1624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83880,2201,2169,95,36,9999,0,609,0,4270,3,2,1382,441,1555,1,1,72,72,48,0,73,0,178,0,1440,1584,6382,1284,0,71,29,16,16,28,57,31,71,5,57,9999,1626,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84878,2198,2169,95,36,9999,0,539,0,4259,3,2,1382,441,1804,1,1,72,72,48,0,72,0,48,0,1440,1584,6669,1291,0,68,25,12,15,25,31,55,68,9,59,9999,1626,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85878,2204,2169,95,36,9999,0,545,0,4259,3,2,1382,441,1804,1,1,73,72,48,0,72,1,23,0,1440,1584,6521,1285,0,63,25,42,18,39,47,63,60,9,58,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86878,2206,2169,95,36,9999,0,571,0,4264,2,2,1171,441,1804,1,1,73,72,48,0,72,0,38,0,1440,1584,6712,1286,0,25,29,11,11,19,25,19,22,9,59,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87878,2205,2169,95,36,9999,0,615,0,4264,2,2,1171,441,2000,1,1,72,72,48,0,73,0,36,0,1440,1584,7117,1283,0,34,25,22,11,30,34,0,28,10,58,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88878,2206,2169,95,36,9999,0,486,0,4264,2,2,1171,441,2000,1,1,73,72,48,0,71,0,62,0,1440,1584,6671,1288,0,25,18,26,33,21,21,23,25,9,62,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89879,2206,2169,95,36,9999,0,471,0,4264,2,2,1171,441,2000,1,1,73,72,48,0,72,0,53,0,1440,1584,6722,1300,0,33,33,22,28,33,21,11,33,9,60,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90880,2205,2169,95,36,9999,0,483,0,4264,2,2,1171,441,2000,1,1,72,72,48,0,72,0,55,0,1440,1584,6443,1297,0,25,27,30,19,15,25,10,21,13,58,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91879,2205,2169,95,36,9999,0,475,0,4264,2,2,1171,441,2000,1,1,73,72,48,0,72,0,54,0,1440,1584,6477,1291,0,23,30,25,25,14,16,5,23,5,58,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92879,2205,2169,95,36,9999,0,469,0,4264,2,2,1171,441,2000,1,1,73,72,48,0,73,0,23,0,1440,1584,6402,1285,0,25,33,22,11,23,25,14,23,5,57,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93879,2204,2169,95,36,9999,0,475,0,4264,2,2,1171,441,2000,1,1,73,72,48,0,72,0,61,0,1440,1584,6747,1288,0,31,42,11,27,16,31,27,28,9,58,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94879,2204,2169,95,36,9999,0,458,0,4268,2,2,1171,441,2000,1,1,72,72,48,0,72,0,85,0,1440,1584,6773,1288,0,28,18,36,26,11,28,15,27,9,60,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95879,2205,2169,95,36,9999,0,468,0,4268,2,2,1171,441,2000,1,1,73,72,48,0,73,0,47,0,1440,1584,6844,1296,0,25,22,33,19,10,19,5,25,13,61,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96879,2197,2169,95,36,9999,0,623,0,4268,2,2,1382,441,2000,1,1,72,72,48,0,73,0,65,0,1440,1584,6596,1302,0,63,38,27,21,21,52,63,43,13,59,9999,1635,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97879,2285,2169,95,36,9999,0,461,0,4268,4,2,1478,441,2000,1,1,44,72,45,0,49,22,12,0,1440,1584,6630,1303,0,52,44,26,17,19,36,52,44,13,53,9999,1550,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98879,2286,2169,95,36,9999,0,443,0,4268,4,2,1478,441,2000,1,1,73,72,48,0,61,12,84,0,1440,1584,6284,1285,0,19,27,21,16,19,19,10,19,4,56,9999,1550,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100074,2283,2093,95,36,9999,0,532,0,4268,4,2,1382,441,2000,1,1,72,72,48,0,71,0,46,0,1440,1584,6883,1322,0,19,18,12,15,14,19,18,19,5,62,9999,1550,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100879,2284,2093,95,36,9999,0,467,0,4268,3,2,1382,441,2000,1,1,73,72,48,0,70,1,103,0,1440,1584,6554,1286,0,22,31,22,23,19,19,5,22,9,58,9999,1550,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
