Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered
10894,3551,412,99,31,9999,0,226,0,4348,4,2,1382,441,1555,1,1,72,72,47,0,73,0,1,0,1440,1584,5617,1137,0,19,31,33,22,42,10,19,17,4,50,9999,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11895,3547,412,99,31,9999,0,248,0,4348,3,2,1382,441,1804,1,1,73,72,48,0,72,0,1,0,1440,1584,5625,1136,0,19,41,43,33,36,19,18,18,13,50,9999,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12894,3549,412,99,31,9999,0,211,0,4348,3,2,1171,441,1353,1,1,73,72,48,0,73,0,2,0,1440,1584,5631,1137,0,22,36,36,27,33,14,22,14,0,50,9999,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13894,3549,412,99,31,9999,0,212,0,4348,2,2,1171,441,1353,1,1,73,72,48,0,73,0,2,0,1440,1584,5621,1137,0,23,43,16,31,39,19,23,0,9,50,9999,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14894,3490,412,99,31,9999,0,177,0,4348,2,2,1382,441,1804,1,1,73,72,48,0,73,0,1,0,1440,1584,5614,1132,0,33,54,48,34,29,33,25,15,5,50,9999,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15895,3496,412,99,31,9999,0,276,0,4348,3,2,1382,441,1353,1,1,51,72,48,0,50,23,1,0,1440,1584,5615,1136,0,50,41,30,27,23,35,50,43,0,50,9999,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16895,3494,412,99,31,9999,0,295,0,4348,3,2,1382,441,1353,1,1,73,72,47,0,73,0,1,0,1440,1584,5615,1136,0,19,35,23,38,40,19,5,14,13,50,9999,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17895,3489,412,99,31,9999,0,297,0,4335,3,2,1382,441,1555,1,1,72,72,48,0,68,2,1,0,1440,1584,5597,1132,0,22,39,48,46,19,14,0,22,9,50,9999,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18895,3491,412,99,31,9999,0,203,0,4335,3,2,1382,441,1353,1,1,73,72,48,0,72,0,5,0,1440,1584,5582,1139,0,23,51,46,39,43,19,10,23,9,50,9999,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20024,3491,660,99,31,9999,0,171,0,4335,2,2,1171,441,1353,1,1,73,72,48,0,73,0,69,0,1440,1584,5439,1134,0,19,46,41,30,26,14,10,19,5,48,9999,442,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20896,3487,660,99,31,9999,0,225,0,4335,2,2,1171,441,1555,1,1,72,72,48,0,73,0,63,0,1440,1584,5071,1133,0,42,50,45,33,27,27,23,42,9,47,9999,442,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21895,3482,660,99,31,9999,0,170,0,4335,2,2,1171,441,1804,1,1,72,72,48,0,73,0,63,0,1440,1584,5071,1133,0,42,50,45,33,27,27,23,42,9,47,9999,451,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22896,3473,660,99,31,9999,0,106,0,4335,2,2,1171,441,1353,1,1,72,72,48,0,73,0,63,0,1440,1584,5071,1133,0,42,50,45,33,27,27,23,42,9,47,9999,454,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23895,3556,660,99,31,9999,0,94,0,4335,2,2,1171,441,1804,1,1,72,72,48,0,73,0,63,0,1440,1584,5071,1133,0,42,50,45,33,27,27,23,42,9,47,9999,454,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24895,3467,660,99,31,9999,0,214,0,4335,2,2,1382,441,1804,1,1,73,72,48,0,72,0,92,0,1440,1584,5267,1130,0,89,23,48,34,23,89,30,61,5,8,9999,524,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25895,3555,660,99,31,9999,0,376,0,4342,4,2,1478,441,1804,1,1,39,72,48,0,0,73,60,0,1440,1584,5423,1132,0,63,27,40,31,34,45,61,63,13,44,9999,559,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26895,3514,660,99,31,9999,0,139,0,4342,4,2,1478,441,1353,1,1,39,72,43,0,20,48,11,0,1440,1584,5391,1137,0,59,31,28,46,10,59,55,40,9,35,9999,566,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27897,3402,660,99,31,9999,0,54,0,4342,4,2,1478,441,1804,1,1,25,72,36,0,18,50,12,0,1440,1584,5390,1134,0,60,43,45,30,21,26,31,60,31,11,9999,694,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28895,3281,660,99,31,9999,0,135,0,4342,4,2,1478,441,1353,1,1,5,72,20,0,2,71,23,0,1440,1584,5491,1134,0,55,40,46,21,0,42,5,55,14,8,9999,748,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29896,3161,660,99,31,9999,0,203,0,4342,4,2,1478,441,1804,1,1,18,72,33,0,5,61,8,0,1440,1584,5556,1137,0,76,22,39,46,25,5,30,76,0,11,9999,875,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30896,3154,660,99,31,9999,0,315,0,4342,4,2,1478,441,1804,1,1,27,72,39,0,1,72,5,0,1440,1584,5495,1134,0,57,41,46,19,30,57,19,27,5,27,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31896,3154,660,99,31,9999,0,173,0,4342,4,2,1478,441,1353,1,1,57,72,47,0,32,36,8,0,1440,1584,4926,1227,0,26,46,26,51,19,14,26,21,9,46,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32896,3150,660,99,31,9999,0,292,0,4342,4,2,1382,441,1555,1,1,73,72,48,0,73,0,2,0,1440,1584,4923,1222,0,19,50,33,11,19,10,5,19,9,46,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33896,3153,660,99,31,9999,0,289,0,4334,3,2,1382,441,1804,1,1,72,72,48,0,73,0,2,0,1440,1584,4903,1228,0,68,35,50,30,23,40,28,68,9,46,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34896,3152,660,99,31,9999,0,307,0,4334,3,2,1382,441,1804,1,1,73,72,48,0,72,0,9,0,1440,1584,4891,1220,0,19,45,31,37,11,18,10,19,5,45,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35896,3149,660,99,31,9999,0,201,0,4334,2,2,1171,441,1804,1,1,73,72,48,0,73,0,9,0,1440,1584,4866,1226,0,14,50,28,29,10,14,10,5,5,45,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36896,3152,660,99,31,9999,0,298,0,4334,2,2,1171,441,1353,1,1,72,72,48,0,73,0,2,0,1440,1584,4860,1227,0,19,43,27,30,19,10,19,14,13,45,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37896,3151,660,99,31,9999,0,275,0,4334,2,2,1171,441,1353,1,1,73,72,48,0,73,0,2,0,1440,1584,4869,1220,0,21,34,48,23,19,19,19,21,0,45,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38897,3149,660,99,31,9999,0,190,0,4334,2,2,1171,441,1555,1,1,73,72,48,0,73,0,43,0,1440,1584,5006,1221,0,23,45,17,36,34,23,19,22,9,46,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40044,3152,1418,99,31,9999,0,348,0,4334,2,2,1171,441,1555,1,1,73,72,48,0,73,0,131,0,1440,1584,5102,1210,0,22,45,27,48,28,15,19,22,5,47,9999,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40897,3110,1418,99,31,9999,0,310,0,4334,2,2,1382,441,1804,1,1,73,72,48,0,73,0,23,0,1440,1584,5085,1219,0,26,12,53,33,15,11,19,26,9,47,9999,924,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41897,3085,1418,99,31,9999,0,377,0,4329,4,2,1478,441,1804,1,1,49,72,43,0,61,7,90,0,1440,1584,4997,1222,0,23,50,53,45,50,23,16,21,9,46,9999,940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42897,3086,1418,99,31,9999,0,232,0,4329,4,2,1478,441,1804,1,1,72,72,48,0,48,25,47,0,1440,1584,5989,1280,0,23,36,23,39,15,19,23,10,9,54,9999,940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43897,3080,1418,99,31,9999,0,411,0,4329,3,2,1382,441,1804,1,1,73,72,48,0,70,1,76,0,1440,1584,5813,1269,0,19,48,16,36,11,19,15,18,5,52,9999,940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44897,3076,1418,99,31,9999,0,321,0,4329,3,2,1382,441,1804,1,1,73,72,48,0,73,0,81,0,1440,1584,5753,1271,0,22,43,27,37,14,14,22,5,5,52,9999,940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45897,3078,1418,99,31,9999,0,353,0,4329,3,2,1382,441,1804,1,1,72,72,48,0,73,0,11,0,1440,1584,5735,1279,0,44,27,51,31,25,15,44,11,18,52,9999,940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46897,3079,1418,99,31,9999,0,331,0,4329,2,2,1171,441,1804,1,1,73,72,48,0,71,0,71,0,1440,1584,5930,1300,0,27,41,36,15,5,10,27,14,5,54,9999,940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47897,3076,1418,99,31,9999,0,390,0,4329,2,2,1171,441,1804,1,1,73,72,48,0,71,0,16,0,1440,1584,5913,1294,0,28,51,46,15,14,19,28,5,5,53,9999,940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48897,3079,1418,99,31,9999,0,323,0,4329,2,2,1171,441,1804,1,1,73,72,48,0,72,0,4,0,1440,1584,5379,1284,0,28,23,45,43,19,11,28,19,10,49,9999,940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49897,3079,1418,99,31,9999,0,314,0,4330,2,2,1171,441,1804,1,1,73,72,48,0,73,0,2,0,1440,1584,5262,1287,0,23,47,19,36,15,19,23,19,9,48,9999,940,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50898,3034,1418,99,31,9999,0,361,0,4330,2,2,1382,441,1804,1,1,73,72,48,0,73,0,2,0,1440,1584,5235,1286,0,15,21,45,30,37,14,15,5,9,48,9999,978,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51897,3037,1418,99,31,9999,0,363,0,4330,4,2,1478,441,1804,1,1,47,72,45,0,61,10,10,0,1440,1584,5094,1340,0,54,41,53,18,33,54,47,19,76,17,9999,986,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52897,2769,1418,99,31,9999,0,494,0,4330,4,2,1478,441,1804,1,1,72,72,47,0,50,21,50,0,1440,1584,5223,1291,0,56,26,51,23,30,56,36,50,13,46,9999,1244,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53898,2726,1418,99,31,9999,0,510,0,4330,4,2,1478,441,1804,1,1,68,72,47,0,60,8,38,0,1440,1584,5273,1308,0,100,47,41,30,34,35,29,100,5,48,9999,1338,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54897,2727,1418,99,31,9999,0,462,0,4330,4,2,1478,441,1555,1,1,44,72,47,0,42,28,5,0,1440,1584,5281,1303,0,78,42,36,21,39,30,78,52,5,50,9999,1351,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55898,2726,1418,99,31,9999,0,479,0,4330,4,2,1478,441,1555,1,1,71,72,48,0,70,3,4,0,1440,1584,5283,1302,0,80,33,33,19,36,39,80,35,9,49,9999,1351,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56898,2724,1418,99,31,9999,0,496,0,4330,4,2,1478,441,1804,1,1,73,72,48,0,73,0,3,0,1440,1584,5292,1306,0,73,51,26,11,10,73,50,28,5,50,9999,1351,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57899,2577,1418,99,31,9999,0,446,0,4319,4,2,1478,441,1804,1,1,73,72,48,0,72,0,2,0,1440,1584,5285,1299,0,75,33,26,42,5,75,50,30,0,49,9999,1507,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58898,2555,1418,99,31,9999,0,408,0,4319,4,2,1478,441,1804,1,1,67,72,47,0,63,8,21,0,1440,1584,5259,1296,0,76,13,30,44,15,71,50,76,5,49,9999,1527,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60083,2545,2002,99,31,9999,0,445,0,4319,4,2,1478,441,1804,1,1,61,72,47,0,65,7,11,0,1440,1584,5886,1274,0,31,44,27,28,19,22,16,31,13,51,9999,1530,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60899,2339,2002,99,31,9999,0,566,0,4319,4,2,1478,441,1804,1,1,62,72,47,0,64,8,4,0,1440,1584,5953,1294,0,61,33,21,39,25,22,26,61,5,24,9999,1656,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61898,2338,2002,99,31,9999,0,524,0,4319,4,2,1478,441,1555,1,1,70,72,47,0,44,17,2,0,1440,1584,5851,1288,0,100,33,17,48,11,27,38,100,13,53,9999,1656,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62899,2335,2002,99,31,9999,0,515,0,4319,4,2,1478,441,1804,1,1,70,72,47,0,73,0,2,0,1440,1584,5868,1290,0,100,31,45,33,25,35,35,100,9,53,9999,1656,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63898,2338,2002,99,31,9999,0,483,0,4319,4,2,1478,441,1804,1,1,73,72,48,0,72,0,2,0,1440,1584,5799,1281,0,100,38,27,39,38,35,33,100,10,53,9999,1656,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64898,2236,2002,99,31,9999,0,508,0,4319,4,2,1478,441,1804,1,1,72,72,48,0,73,0,1,0,1440,1584,5786,1289,0,100,17,43,19,5,33,30,100,5,52,9999,1844,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65899,2232,2002,99,31,9999,0,467,0,4315,4,2,1478,441,1804,1,1,73,72,48,0,68,5,1,0,1440,1584,5871,1275,0,42,35,33,11,19,21,30,42,9,54,9999,1844,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66899,2234,2002,99,31,9999,0,376,0,4315,4,2,1478,441,1804,1,1,69,72,47,0,72,0,2,0,1440,1584,5849,1278,0,25,33,38,5,19,25,16,10,13,52,9999,1844,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67899,2232,2002,99,31,9999,0,366,0,4315,3,2,1382,441,1804,1,1,73,72,48,0,73,0,11,0,1440,1584,5867,1274,0,31,16,38,34,10,31,15,14,9,53,9999,1847,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68899,2229,2002,99,31,9999,0,418,0,4315,3,2,1382,441,1804,1,1,72,72,48,0,70,2,9,0,1440,1584,5987,1277,0,34,44,33,5,11,34,25,10,0,54,9999,1846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69899,2233,2002,99,31,9999,0,360,0,4315,2,2,1171,441,1804,1,1,72,72,48,0,71,0,18,0,1440,1584,6074,1290,0,33,17,35,30,28,33,26,10,5,54,9999,1846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70900,2231,2002,99,31,9999,0,253,0,4315,2,2,1171,441,1804,1,1,72,72,48,0,73,0,61,0,1440,1584,5865,1280,0,31,43,30,23,25,22,31,23,13,53,9999,1850,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71899,2227,2002,99,31,9999,0,363,0,4315,2,2,1171,441,1804,1,1,72,72,48,0,71,2,68,0,1440,1584,5846,1267,0,28,45,25,42,12,19,27,28,5,52,9999,1850,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72899,2227,2002,99,31,9999,0,475,0,4315,2,2,1171,441,1804,1,1,73,72,48,0,72,0,62,0,1440,1584,5979,1274,0,35,25,38,45,16,10,35,26,5,54,9999,1851,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73899,2226,2002,99,31,9999,0,462,0,4317,2,2,1171,441,1804,1,1,72,72,48,0,70,0,60,0,1440,1584,5674,1268,0,50,40,18,28,11,35,31,50,5,51,9999,1851,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74899,2023,2002,98,31,9999,0,427,0,4317,2,2,1171,441,1804,1,1,72,72,48,0,72,0,55,0,1440,1584,5858,1298,0,34,39,12,42,5,23,34,28,9,53,9999,1851,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75899,2025,2002,98,31,9999,0,541,0,4317,2,2,1171,441,1804,1,1,73,72,48,0,69,0,50,0,1440,1584,6144,1302,0,91,18,27,40,30,91,37,47,14,55,9999,1851,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76899,2025,2002,98,31,9999,0,473,0,4317,2,2,1171,441,1804,1,1,73,72,48,0,65,0,70,0,1440,1584,5819,1270,0,36,33,22,38,10,19,36,23,9,53,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77900,2021,2002,98,32,9999,0,462,0,4316,2,2,1171,441,1804,1,1,72,72,48,0,67,0,42,0,1440,1584,5922,1265,0,35,43,30,19,15,11,35,31,9,54,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78899,2024,2002,98,32,9999,0,512,0,4316,2,2,1171,441,1804,1,1,73,72,48,0,70,0,42,0,1440,1584,5841,1267,0,44,33,11,46,26,26,42,44,5,52,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80085,2023,2291,98,32,9999,0,454,0,4316,2,2,1171,441,1804,1,1,73,72,48,0,71,0,21,0,1440,1584,5997,1288,0,35,36,17,42,14,19,35,34,5,53,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80901,2022,2291,98,32,9999,0,479,0,4316,2,2,1171,441,1804,1,1,73,72,48,0,72,0,55,0,1440,1584,5994,1270,0,30,33,16,42,26,21,30,26,9,54,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81900,2021,2291,98,32,9999,0,455,0,4315,2,2,1171,441,1804,1,1,73,72,48,0,70,0,24,0,1440,1584,5632,1273,0,38,30,47,38,31,25,38,15,5,49,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82900,2022,2291,98,32,9999,0,461,0,4315,2,2,1171,441,1804,1,1,73,72,48,0,71,0,62,0,1440,1584,5816,1271,0,33,46,36,23,25,33,25,5,5,52,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83900,2018,2291,98,32,9999,0,477,0,4315,2,2,1171,441,1804,1,1,73,72,48,0,72,0,16,0,1440,1584,5659,1280,0,36,30,50,33,30,31,36,14,5,54,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84900,2020,2291,98,32,9999,0,453,0,4315,2,2,1171,441,1804,1,1,73,72,48,0,70,0,68,0,1440,1584,6016,1269,0,30,31,43,27,33,26,30,22,13,53,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85900,2020,2291,98,32,9999,0,502,0,4315,2,2,1171,441,1804,1,1,73,72,48,0,71,0,61,0,1440,1584,6481,1324,0,38,38,35,21,23,36,38,15,9,56,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86900,2017,2291,98,32,9999,0,462,0,4315,2,2,1171,441,1804,1,1,73,72,48,0,73,0,67,0,1440,1584,5644,1269,0,33,29,51,25,17,33,26,10,9,51,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87900,2025,2291,98,32,9999,0,455,0,4315,2,2,1171,441,1804,1,1,73,72,48,0,69,0,56,0,1440,1584,5758,1274,0,30,40,36,23,14,21,30,14,5,52,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88900,2024,2291,98,32,9999,0,451,0,4315,2,2,1171,441,1804,1,1,72,72,48,0,73,0,69,0,1440,1584,5738,1272,0,26,29,18,25,37,26,22,10,0,52,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89903,2022,2291,98,32,9999,0,422,0,4315,2,2,1171,441,1804,1,1,73,72,48,0,70,0,112,0,1440,1584,5847,1274,0,35,17,59,21,15,35,31,31,5,52,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90900,2024,2291,98,32,9999,0,526,0,4318,2,2,1171,441,1804,1,1,72,72,48,0,71,1,60,0,1440,1584,5779,1274,0,63,45,39,21,31,63,52,63,5,52,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91900,2024,2291,98,32,9999,0,440,0,4318,2,2,1171,441,1804,1,1,71,72,48,0,65,0,81,0,1440,1584,5792,1274,0,33,18,44,44,16,31,33,23,13,51,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92901,2021,2291,98,32,9999,0,444,0,4318,2,2,1171,441,1804,1,1,73,72,48,0,73,0,71,0,1440,1584,5890,1273,0,34,50,29,15,11,34,30,14,9,53,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93901,2022,2291,98,32,9999,0,460,0,4318,2,2,1171,441,1804,1,1,73,72,48,0,69,0,82,0,1440,1584,6411,1268,0,38,45,7,19,23,31,38,15,9,58,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94901,2024,2291,98,32,9999,0,472,0,4318,2,2,1171,441,1804,1,1,73,72,48,0,71,0,43,0,1440,1584,5940,1289,0,35,33,43,14,19,35,26,15,9,53,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95901,2021,2291,98,32,9999,0,443,0,4318,2,2,1171,441,1804,1,1,72,72,48,0,70,0,39,0,1440,1584,5673,1263,0,39,25,31,33,22,26,39,21,9,51,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96901,2024,2291,98,32,9999,0,523,0,4318,2,2,1171,441,1804,1,1,73,72,48,0,70,0,91,0,1440,1584,6094,1264,0,36,29,35,30,46,36,26,19,5,54,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97901,2024,2291,98,32,9999,0,391,0,4318,2,2,1171,441,1804,1,1,72,72,48,0,69,0,86,0,1440,1584,5518,1278,0,36,14,39,34,19,36,31,14,9,50,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98901,2023,2291,98,32,9999,0,497,0,4312,2,2,1171,441,1804,1,1,72,72,48,0,69,0,54,0,1440,1584,5686,1277,0,31,41,39,51,30,31,26,30,10,52,9999,1852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100234,2024,2292,98,32,9999,0,425,0,4312,2,2,1171,441,1804,1,1,73,72,48,0,71,0,35,0,1440,1584,5605,1271,0,77,51,38,21,34,55,47,77,14,50,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100902,2024,2292,98,32,9999,0,425,0,4312,2,2,1171,441,1555,1,1,73,72,48,0,70,0,55,0,1440,1584,5754,1271,0,52,53,38,19,35,42,52,52,17,51,9999,1852,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
