Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered
11898,3532,300,94,36,9999,0,196,0,4272,2,2,1171,441,1555,1,1,72,72,48,0,72,0,32,0,1440,1584,5226,1190,0,30,30,66,36,39,30,22,5,9,48,9999,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12899,3537,300,94,36,9999,0,257,0,4272,2,2,1171,441,1555,1,1,73,72,48,0,73,0,33,0,1440,1584,5207,1189,0,14,22,38,54,15,10,14,13,13,47,9999,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13899,3535,300,94,36,9999,0,112,0,4272,2,2,1171,441,1804,1,1,73,72,48,0,73,0,33,0,1440,1584,5270,1183,0,34,47,39,43,45,33,34,23,14,47,9999,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14899,3479,300,94,36,9999,0,298,0,4272,3,2,1382,441,1804,1,1,73,72,48,0,72,0,18,0,1440,1584,5267,1189,0,64,12,38,36,27,64,33,35,5,48,9999,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15899,3479,300,94,36,9999,0,246,0,4278,3,2,1382,441,1353,1,1,50,72,47,0,50,23,6,0,1440,1584,5254,1191,0,30,47,31,5,11,19,14,30,9,48,9999,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16899,3477,300,94,36,9999,0,218,0,4278,3,2,1382,441,1555,1,1,73,72,48,0,73,0,3,0,1440,1584,5259,1188,0,31,55,47,31,40,31,28,30,19,47,9999,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17899,3478,300,94,36,9999,0,249,0,4278,2,2,1171,441,1555,1,1,72,72,48,0,70,2,3,0,1440,1584,5236,1189,0,15,17,25,28,19,15,14,10,9,48,9999,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18899,3572,300,94,36,9999,0,211,0,4278,2,2,1171,441,1804,1,1,73,72,48,0,73,0,11,0,1440,1584,5664,1189,0,14,31,30,19,5,10,14,5,9,51,9999,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20027,3568,987,94,36,9999,0,286,0,4278,2,2,1171,441,1555,1,1,68,72,48,0,62,6,452,0,1440,1584,7598,1187,0,41,50,44,57,45,41,37,25,10,61,9999,474,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20899,3558,987,94,36,9999,0,286,0,4278,2,2,1171,441,1555,1,1,68,72,48,0,62,6,452,0,1440,1584,7598,1187,0,41,50,44,57,45,41,37,25,10,61,9999,482,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21899,3546,987,94,36,9999,0,142,0,4278,2,2,1171,441,1555,1,1,68,72,48,0,62,6,452,0,1440,1584,7598,1187,0,41,50,44,57,45,41,37,25,10,61,9999,488,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22899,3527,987,94,36,9999,0,128,0,4278,2,2,1171,441,1804,1,1,68,72,48,0,62,6,452,0,1440,1584,7598,1187,0,41,50,44,57,45,41,37,25,10,61,9999,501,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23900,3439,987,94,36,9999,0,172,0,4287,2,2,1382,441,1804,1,1,72,72,48,0,72,1,284,0,1440,1584,7538,1192,0,85,27,27,26,19,85,68,36,9,8,9999,562,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24900,3381,987,94,36,9999,0,337,0,4287,4,2,1478,441,1804,1,1,38,72,48,0,0,73,15,0,1440,1584,7645,1193,0,50,27,23,6,23,22,50,44,9,32,9999,624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25899,3246,987,94,36,9999,0,135,0,4287,4,2,1478,441,1555,1,1,38,72,48,0,0,73,15,0,1440,1584,7645,1193,0,50,27,23,6,23,22,50,44,9,32,9999,677,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26900,3059,987,94,36,9999,0,157,0,4287,4,2,1478,441,1804,1,1,25,72,36,0,10,62,4,0,1440,1584,8366,1190,0,61,47,26,19,0,13,61,44,5,13,9999,787,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27899,2948,987,94,36,9999,0,191,0,4287,4,2,1478,441,1353,1,1,5,72,20,0,2,69,10,0,1440,1584,7805,1192,0,64,42,30,23,11,23,23,64,5,9,9999,869,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28900,2819,987,94,36,9999,0,274,0,4287,4,2,1478,441,1804,1,1,18,72,35,0,5,65,121,0,1440,1584,7832,1143,0,64,33,36,17,21,23,64,47,38,13,9999,973,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29899,2815,987,94,36,9999,0,334,0,4287,4,2,1478,441,1353,1,1,28,72,41,0,22,49,148,0,1440,1584,7628,1192,0,40,31,11,17,5,33,14,40,9,37,9999,969,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30899,2817,987,94,36,9999,0,342,0,4287,4,2,1478,441,1353,1,1,59,72,47,0,55,16,70,0,1440,1584,6443,1262,0,21,23,31,33,23,21,14,14,5,57,9999,1054,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31899,2815,987,94,36,9999,0,304,0,4271,4,2,1382,441,1353,1,1,73,72,48,0,73,0,33,0,1440,1584,5472,1258,0,30,50,60,50,42,30,19,21,11,49,9999,1054,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32900,2816,987,94,36,9999,0,269,0,4271,3,2,1382,441,1555,1,1,73,72,48,0,72,0,123,0,1440,1584,5276,1270,0,14,35,27,50,15,14,10,10,5,48,9999,1054,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33900,2814,987,94,36,9999,0,334,0,4271,3,2,1171,441,1555,1,1,73,72,48,0,73,0,27,0,1440,1584,5420,1269,0,61,40,11,21,23,27,60,61,5,50,9999,1054,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34900,2791,987,94,36,9999,0,378,0,4271,2,2,1382,441,1804,1,1,73,72,48,0,73,0,68,0,1440,1584,5423,1277,0,25,50,50,39,27,25,17,25,14,50,9999,1054,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35900,2749,987,94,36,9999,0,361,0,4271,4,2,1478,441,1804,1,1,52,72,44,0,43,25,11,0,1440,1584,5451,1270,0,21,35,21,16,10,10,19,21,5,50,9999,1099,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36900,2751,987,94,36,9999,0,367,0,4271,4,2,1478,441,1804,1,1,73,72,48,0,68,0,15,0,1440,1584,6554,1346,0,19,36,11,10,10,5,19,5,28,58,9999,1098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37900,2749,987,94,36,9999,0,448,0,4271,3,2,1382,441,1804,1,1,73,72,48,0,73,0,31,0,1440,1584,6586,1344,0,26,18,21,19,11,21,14,26,9,58,9999,1098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38900,2749,987,94,36,9999,0,370,0,4271,3,2,1382,441,1804,1,1,73,72,48,0,73,0,23,0,1440,1584,6564,1356,0,50,26,17,10,14,22,50,27,9,60,9999,1098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40070,2750,1821,94,36,9999,0,363,0,4268,2,2,1171,441,1804,1,1,72,72,48,0,70,0,17,0,1440,1584,5803,1341,0,25,28,12,21,0,10,14,25,0,53,9999,1098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40900,2749,1821,94,36,9999,0,418,0,4268,2,2,1171,441,1555,1,1,72,72,48,0,73,0,17,0,1440,1584,5748,1341,0,33,42,38,31,26,23,33,21,23,54,9999,1098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900,2748,1821,94,36,9999,0,320,0,4268,2,2,1171,441,1555,1,1,72,72,48,0,73,0,12,0,1440,1584,5713,1347,0,22,27,17,5,10,14,22,14,9,52,9999,1098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42900,2730,1821,94,36,9999,0,606,0,4268,2,2,1382,441,1804,1,1,73,72,48,0,73,0,12,0,1440,1584,5681,1370,0,21,22,17,0,14,10,21,19,0,52,9999,1084,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43900,2729,1821,94,36,9999,0,471,0,4262,4,2,1478,441,1353,1,1,51,72,46,0,43,29,2,0,1440,1584,5632,1350,0,30,30,31,27,21,19,23,30,14,53,9999,1085,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44901,2470,1821,94,36,9999,0,527,0,4262,4,2,1478,441,1804,1,1,72,72,47,0,70,1,25,0,1440,1584,5711,1364,0,100,19,38,11,5,40,100,27,14,45,9999,1344,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45900,2435,1821,94,36,9999,0,332,0,4262,4,2,1478,441,1804,1,1,67,72,47,0,64,8,70,0,1440,1584,5657,1358,0,94,31,6,16,19,94,66,33,9,10,9999,1379,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46900,2432,1821,94,36,9999,0,569,0,4262,4,2,1478,441,1804,1,1,40,72,47,0,39,34,17,0,1440,1584,5819,1360,0,76,37,44,55,36,76,55,36,19,54,9999,1379,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47901,2432,1821,94,36,9999,0,432,0,4262,4,2,1478,441,1555,1,1,73,72,48,0,71,0,18,0,1440,1584,5648,1351,0,77,27,36,19,6,77,30,38,14,52,9999,1379,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48901,2432,1821,94,36,9999,0,463,0,4262,4,2,1478,441,1555,1,1,73,72,48,0,73,0,12,0,1440,1584,5698,1350,0,73,30,18,25,0,73,39,38,5,53,9999,1379,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49902,2296,1821,94,36,9999,0,613,0,4262,4,2,1478,441,1804,1,1,73,72,48,0,73,0,10,0,1440,1584,5741,1352,0,76,50,29,42,33,42,76,54,19,52,9999,1521,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901,2275,1821,94,36,9999,0,454,0,4262,4,2,1478,441,1804,1,1,67,72,47,0,65,7,22,0,1440,1584,5804,1360,0,55,18,28,6,10,38,50,55,9,51,9999,1539,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51901,2234,1821,94,36,9999,0,366,0,4262,4,2,1478,441,1353,1,1,60,72,47,0,55,15,164,0,1440,1584,6019,1314,0,19,23,17,5,19,19,18,15,4,54,9999,1548,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52901,2218,1821,94,36,9999,0,634,0,4262,4,2,1478,441,1804,1,1,60,72,47,0,58,15,59,0,1440,1584,6129,1336,0,86,55,18,47,25,69,86,80,9,51,9999,1558,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53903,2219,1821,94,36,9999,0,659,0,4262,4,2,1478,441,1353,1,1,66,72,48,0,63,9,71,0,1440,1584,6266,1332,0,89,27,25,25,0,86,80,89,9,56,9999,1558,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54901,2218,1821,94,36,9999,0,540,0,4262,4,2,1478,441,1804,1,1,73,72,48,0,71,0,131,0,1440,1584,5703,1320,0,85,42,42,38,43,85,54,57,10,52,9999,1558,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55902,2217,1821,94,36,9999,0,634,0,4262,4,2,1478,441,1804,1,1,73,72,48,0,73,0,108,0,1440,1584,6076,1312,0,86,44,29,33,47,86,45,44,19,52,9999,1558,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56902,2115,1821,94,36,9999,0,480,0,4247,4,2,1478,441,1804,1,1,72,72,48,0,70,1,66,0,1440,1584,6573,1326,0,95,21,29,11,14,33,95,25,4,59,9999,1558,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57901,2115,1821,94,36,9999,0,358,0,4247,4,2,1478,441,1555,1,1,69,72,48,0,67,5,57,0,1440,1584,6556,1333,0,23,39,21,28,31,14,18,23,5,59,9999,1663,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58902,2112,1821,94,36,9999,0,480,0,4247,4,2,1478,441,1804,1,1,73,72,48,0,73,0,5,0,1440,1584,6570,1331,0,31,38,36,21,21,27,31,30,14,58,9999,1663,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60088,2112,2458,94,36,9999,0,460,0,4247,3,2,1382,441,1804,1,1,73,72,48,0,73,0,4,0,1440,1584,6606,1337,0,25,27,25,23,19,10,15,25,5,59,9999,1663,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60902,2112,2458,94,36,9999,0,481,0,4247,3,2,1382,441,1804,1,1,73,72,48,0,72,0,4,0,1440,1584,6797,1333,0,25,33,22,30,10,22,22,25,5,60,9999,1663,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61902,2112,2458,94,36,9999,0,479,0,4247,2,2,1171,441,1804,1,1,73,72,48,0,72,1,88,0,1440,1584,6713,1318,0,31,44,31,44,30,31,31,30,22,56,9999,1663,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62902,2109,2458,94,36,9999,0,474,0,4247,2,2,1171,441,1804,1,1,71,72,48,0,71,0,66,0,1440,1584,7168,1368,0,27,29,36,16,10,14,25,27,5,63,9999,1665,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63902,2110,2458,94,36,9999,0,444,0,4247,2,2,1171,441,1804,1,1,73,72,48,0,72,0,102,0,1440,1584,6778,1326,0,84,42,25,11,15,84,30,33,5,60,9999,1665,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64902,2108,2458,94,36,9999,0,438,0,4259,2,2,1171,441,1804,1,1,73,72,48,0,71,1,85,0,1440,1584,7438,1359,0,40,42,42,38,17,19,40,33,22,64,9999,1666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65902,2109,2458,94,36,9999,0,458,0,4259,2,2,1171,441,1804,1,1,72,72,48,0,71,0,69,0,1440,1584,6865,1320,0,30,33,22,27,19,30,15,25,9,61,9999,1666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66902,2108,2458,94,36,9999,0,463,0,4259,2,2,1171,441,1804,1,1,73,72,48,0,72,0,64,0,1440,1584,7013,1321,0,27,12,22,16,10,19,19,27,5,62,9999,1666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67903,2107,2458,94,36,9999,0,575,0,4258,2,2,1171,441,1804,1,1,72,72,48,0,70,0,66,0,1440,1584,6684,1337,0,71,33,26,16,14,71,54,47,5,67,9999,1666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68902,2108,2458,94,36,9999,0,443,0,4258,2,2,1171,441,1804,1,1,73,72,48,0,70,0,73,0,1440,1584,6935,1329,0,28,25,28,21,27,27,14,28,9,61,9999,1666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69903,2107,2458,94,36,9999,0,344,0,4258,2,2,1171,441,1804,1,1,73,72,48,0,73,0,62,0,1440,1584,6740,1318,0,30,35,26,15,11,22,14,30,5,60,9999,1666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70902,2107,2458,94,36,9999,0,412,0,4260,2,2,1171,441,1804,1,1,72,72,48,0,73,0,67,0,1440,1584,6679,1327,0,41,46,35,38,47,33,41,27,10,59,9999,1666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71903,2107,2458,94,36,9999,0,395,0,4260,2,2,1171,441,1804,1,1,72,72,48,0,71,0,21,0,1440,1584,6916,1325,0,26,27,25,19,5,25,26,25,9,61,9999,1666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72903,2107,2458,94,36,9999,0,576,0,4264,2,2,1171,441,1804,1,1,73,72,48,0,72,0,62,0,1440,1584,6488,1330,0,66,44,31,41,19,50,66,57,9,59,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73903,2110,2458,94,36,9999,0,409,0,4264,2,2,1171,441,1804,1,1,73,72,48,0,70,0,56,0,1440,1584,6695,1316,0,33,23,25,33,11,31,30,33,14,60,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74903,2110,2458,94,36,9999,0,512,0,4264,2,2,1171,441,1804,1,1,72,72,48,0,71,0,54,0,1440,1584,7150,1331,0,50,30,30,33,28,50,36,43,13,63,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75903,2111,2458,94,36,9999,0,470,0,4264,2,2,1171,441,1804,1,1,73,72,48,0,68,0,66,0,1440,1584,7144,1325,0,31,23,21,15,11,15,14,31,5,63,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76903,2109,2458,94,36,9999,0,516,0,4264,2,2,1171,441,1804,1,1,73,72,48,0,73,0,14,0,1440,1584,6801,1328,0,36,50,38,33,26,35,25,36,19,60,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77903,2109,2458,94,36,9999,0,467,0,4264,2,2,1171,441,1804,1,1,72,72,48,0,73,0,17,0,1440,1584,6578,1323,0,22,27,12,6,15,19,22,21,9,62,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78903,2109,2458,94,36,9999,0,480,0,4264,2,2,1171,441,1353,1,1,73,72,48,0,73,0,43,0,1440,1584,6734,1321,0,28,33,11,21,11,22,23,28,9,60,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80091,2108,2462,94,36,9999,0,444,0,4264,2,2,1171,441,1804,1,1,73,72,48,0,72,0,18,0,1440,1584,6575,1320,0,42,42,33,30,33,34,33,42,14,57,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80903,2107,2462,94,36,9999,0,507,0,4258,2,2,1171,441,1353,1,1,73,72,48,0,73,0,73,0,1440,1584,6600,1323,0,31,38,18,22,15,26,26,31,5,60,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81903,2108,2462,94,36,9999,0,519,0,4258,2,2,1171,441,1555,1,1,72,72,48,0,71,0,28,0,1440,1584,6540,1319,0,73,39,16,10,11,73,47,38,20,59,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82903,2107,2462,94,36,9999,0,461,0,4258,2,2,1171,441,1804,1,1,73,72,48,0,71,0,45,0,1440,1584,6565,1319,0,39,27,35,16,11,15,39,23,9,58,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83903,2107,2462,94,36,9999,0,470,0,4258,2,2,1171,441,1804,1,1,73,72,48,0,73,0,50,0,1440,1584,6765,1319,0,28,23,22,31,15,22,22,28,9,60,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84904,2108,2462,94,36,9999,0,462,0,4258,2,2,1171,441,1804,1,1,72,72,48,0,72,0,25,0,1440,1584,6499,1311,0,33,38,41,15,5,15,11,33,5,59,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85905,2106,2462,94,36,9999,0,465,0,4258,2,2,1171,441,1804,1,1,72,72,48,0,71,0,25,0,1440,1584,6859,1345,0,31,44,38,54,22,31,28,31,26,61,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86904,2108,2462,94,36,9999,0,527,0,4258,2,2,1171,441,1804,1,1,73,72,48,0,72,0,102,0,1440,1584,6542,1312,0,35,52,50,29,29,30,34,35,19,59,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87906,2108,2462,94,36,9999,0,405,0,4258,2,2,1171,441,1804,1,1,73,72,48,0,72,0,32,0,1440,1584,6897,1319,0,28,27,21,25,5,19,28,23,5,62,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88904,2108,2462,94,36,9999,0,519,0,4252,2,2,1171,441,1804,1,1,73,72,48,0,71,0,68,0,1440,1584,6674,1341,0,94,44,30,16,28,50,94,31,14,59,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89905,2108,2462,94,36,9999,0,511,0,4252,2,2,1171,441,1804,1,1,72,72,48,0,69,0,54,0,1440,1584,6480,1328,0,71,23,42,15,11,71,63,21,9,58,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90904,2108,2462,94,36,9999,0,455,0,4252,2,2,1171,441,1804,1,1,73,72,48,0,72,0,48,0,1440,1584,6507,1317,0,33,22,30,19,11,14,5,33,0,58,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91904,2106,2462,94,36,9999,0,464,0,4252,2,2,1171,441,1804,1,1,73,72,48,0,72,0,9,0,1440,1584,6444,1316,0,40,42,47,22,36,34,28,40,14,54,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92905,2106,2462,94,36,9999,0,461,0,4252,2,2,1171,441,1804,1,1,72,72,48,0,71,1,43,0,1440,1584,7340,1354,0,31,57,12,16,25,19,14,31,13,62,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93904,2108,2462,94,36,9999,0,507,0,4252,2,2,1171,441,1804,1,1,73,72,48,0,72,0,28,0,1440,1584,6794,1324,0,31,57,58,47,42,31,31,31,19,60,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94904,1907,2462,94,36,9999,0,434,0,4252,2,2,1171,441,1804,1,1,72,72,48,0,71,0,136,0,1440,1584,6595,1316,0,36,50,42,52,40,33,23,36,10,59,9999,1667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95904,1908,2462,94,36,9999,0,486,0,4252,2,2,1171,441,1555,1,1,73,72,48,0,73,0,34,0,1440,1584,6303,1318,0,26,36,27,19,5,26,21,15,17,57,9999,1668,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96904,2089,2462,94,36,9999,0,475,0,4256,3,2,1382,441,1804,1,1,72,72,48,0,71,1,57,0,1440,1584,12018,1331,0,68,44,42,44,27,41,68,54,30,21,9999,1428,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97906,2084,2462,94,36,9999,0,494,0,4256,3,2,1478,441,1804,1,1,50,72,46,0,45,27,112,0,1440,1584,6170,1343,0,57,38,28,22,11,50,57,52,10,55,9999,1431,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98904,2088,2462,94,36,9999,0,513,0,4256,4,2,1478,441,1353,1,1,73,72,48,0,62,9,9,0,1440,1584,6233,1347,0,59,36,25,33,14,59,59,40,5,56,9999,1431,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100086,2632,1801,94,36,9999,0,632,0,4256,4,2,1478,441,1353,1,1,73,72,47,0,73,0,12,0,1440,1584,6262,3016,0,83,57,61,47,52,50,83,50,90,76,9999,1423,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
